row_id,coun_ID,is_urban,age,age_grp,female,married,religion_Id,relationship_to_hh_head_ID,education_level,literacy,employment_category_last_year_Id,employment_type_last_year_Id,share_hh_income_provided,income_government_last_year,income_own_business_last_year,income_private_sector_last_year,income_public_sector_last_year,num_times_borrowed_last_year,formal_savings,informal_savings,cash_property_savings,has_insurance,has_investment,num_shocks_last_year,avg_shock_strength_last_year,borrowed_for_emergency_last_year,borrowed_for_daily_expenses_last_year,borrowed_for_home_or_biz_last_year,phone_technology,can_text,can_use_internet,can_make_transaction,phone_ownership,advanced_phone_use,reg_bank_acct,reg_mm_acct,reg_formal_nbfi_account,financially_included,active_bank_user,active_mm_user,active_formal_nbfi_user,active_informal_nbfi_user,nonreg_active_mm_user,num_formal_institutions_last_year,num_informal_institutions_last_year,num_financial_activities_last_year,poverty_probability,type
131,4,True,50,40+,False,True,4,2,2,True,1,4,5,False,False,True,True,0,True,False,False,False,False,0,0,False,False,False,2,True,False,False,2,True,True,False,False,True,True,False,False,False,False,1,0,3,0,test
132,4,False,55,40+,True,True,4,5,2,True,2,2,2,False,False,False,False,2,False,False,False,False,False,0,0,False,False,False,0,False,False,False,0,False,False,False,False,False,False,False,False,False,False,0,0,0,0,test
133,2,False,30,19-30,False,True,3,2,1,True,3,3,5,False,False,True,False,0,False,False,False,False,False,1,4,False,False,False,1,False,False,False,2,False,False,False,False,False,False,False,False,False,False,0,0,0,0,test
134,5,False,60,40+,True,True,5,6,1,True,1,5,5,False,True,False,False,3,False,True,False,False,True,4,3.75,False,True,False,1,False,False,False,2,False,False,True,True,True,False,True,False,True,False,2,1,2,0,test
135,2,False,20,19-30,True,False,3,5,2,True,2,2,3,False,False,False,False,0,False,False,False,False,False,0,0,False,False,False,0,False,False,False,1,False,True,False,False,True,False,False,False,False,False,1,0,1,0,test
136,1,True,41,40+,False,True,4,2,0,False,3,3,5,False,False,False,False,1,False,False,False,False,False,0,0,False,False,False,1,False,False,False,2,False,False,False,False,False,False,False,False,False,False,0,0,0,0,test
137,6,False,40,30-40,False,True,2,2,0,False,1,1,2,True,False,False,False,0,False,False,False,False,False,0,0,False,False,False,1,False,False,False,2,False,False,False,False,False,False,False,False,False,False,0,0,0,0,test
138,1,False,46,40+,False,True,4,2,2,True,1,5,5,False,False,False,False,0,True,False,True,False,True,1,4,False,False,False,2,False,False,True,2,False,True,True,False,True,True,True,False,False,False,2,0,1,0,test
139,1,False,39,30-40,False,True,4,2,1,False,1,5,5,False,True,False,False,0,False,False,False,False,True,2,2.5,False,False,False,2,False,False,False,2,False,False,False,False,False,False,False,False,False,False,1,0,1,0,test
140,2,True,61,40+,False,True,3,1,2,True,4,2,2,False,False,False,False,1,True,True,True,True,True,3,4,True,False,True,1,False,False,True,2,True,True,False,False,True,True,False,False,False,False,2,0,5,0,test
141,7,False,26,19-30,True,False,4,5,2,True,1,1,1,False,False,True,False,1,True,False,True,False,False,2,5,False,False,True,2,False,False,False,2,True,False,True,True,True,False,True,True,False,False,2,0,4,0,test
142,1,True,41,40+,False,True,4,2,2,True,1,4,5,False,False,False,False,0,False,False,False,False,False,0,0,False,False,False,3,False,False,False,2,False,True,False,False,True,False,False,False,False,False,0,0,1,0,test
143,4,False,30,19-30,True,True,4,6,0,False,2,2,1,False,False,False,False,0,False,False,False,False,False,1,4,False,False,False,0,False,False,False,0,False,False,False,False,False,False,False,False,False,False,0,0,0,0,test
144,5,True,46,40+,False,False,5,2,1,False,1,1,5,False,False,False,False,0,True,False,True,True,False,0,0,False,False,False,1,True,False,True,2,False,True,True,False,True,True,True,False,False,False,2,0,7,0,test
145,1,False,30,19-30,True,True,4,6,1,False,2,2,1,False,False,False,False,1,True,True,False,True,False,1,2,False,True,False,2,False,False,False,2,False,False,False,False,False,False,False,False,False,True,2,0,2,0,test
146,2,False,45,40+,False,True,2,2,0,False,1,4,2,False,False,False,False,3,False,False,False,False,False,1,5,True,False,False,0,False,False,False,0,False,False,False,False,False,False,False,False,False,False,0,0,0,0,test
147,3,False,47,40+,False,True,5,2,1,True,1,1,4,False,False,False,False,1,True,True,True,True,True,0,0,False,False,False,2,True,False,True,2,False,False,True,False,True,False,False,False,True,False,1,3,2,0,test
148,1,False,35,30-40,True,True,4,6,2,True,2,2,1,False,False,False,False,1,False,False,False,False,False,1,1,True,False,False,3,False,False,False,2,True,False,False,False,False,False,False,False,False,False,0,0,0,0,test
149,6,True,60,40+,True,True,4,6,0,False,2,2,1,False,False,False,False,1,False,False,False,False,False,0,0,False,True,False,1,False,False,False,2,False,False,False,False,False,False,False,False,False,False,0,0,0,0,test
150,7,False,23,19-30,False,True,5,2,1,True,1,1,3,False,False,False,False,0,False,False,False,False,False,5,4.6,False,False,False,0,True,False,False,0,False,False,False,False,False,False,False,False,False,False,0,0,0,0,test
151,6,False,60,40+,True,True,4,1,0,False,2,2,4,False,False,False,False,0,False,True,True,False,False,1,4,False,False,False,0,False,False,False,0,False,False,False,False,False,False,False,False,True,False,0,1,0,0,test
152,7,True,60,40+,True,False,5,2,1,True,1,5,3,False,True,False,False,0,True,True,False,False,True,4,2,False,False,False,3,True,False,False,2,True,True,True,True,True,True,True,True,True,False,3,2,5,0,test
153,6,False,19,40+,True,False,4,5,2,True,2,2,1,False,False,False,False,0,False,False,True,False,False,0,0,False,False,False,0,True,False,False,0,False,False,False,False,False,False,False,False,False,False,0,0,0,0,test
154,5,True,17,15-18,True,False,5,5,2,True,3,3,1,False,False,False,False,0,False,False,True,False,False,0,0,False,False,False,2,True,False,False,2,False,False,False,False,False,False,False,False,False,False,0,0,0,0,test
155,3,False,45,40+,True,False,4,1,0,False,1,5,5,False,False,False,False,0,False,False,False,True,False,2,3.5,False,False,False,2,False,False,False,2,True,False,False,False,False,False,False,False,False,False,0,0,0,0,test
156,3,False,37,30-40,True,True,5,7,1,True,3,3,2,False,False,False,False,0,False,False,False,False,False,1,4,False,False,False,1,True,False,False,2,True,False,True,False,True,False,False,False,False,False,0,0,0,0,test
157,6,True,31,40+,False,True,4,2,2,True,1,5,4,False,True,False,False,0,False,False,False,False,False,0,0,False,False,False,1,True,False,False,2,False,False,False,False,False,False,False,False,False,False,0,0,0,0,test
158,5,False,31,40+,True,False,4,2,1,True,1,5,5,False,True,False,False,0,False,False,True,False,False,0,0,False,False,False,0,False,False,False,1,False,False,False,False,False,False,False,False,False,True,1,0,1,0,test
159,7,False,72,40+,True,True,5,2,0,False,1,1,2,False,False,False,False,2,False,False,False,False,False,4,5,True,True,False,0,False,False,False,0,False,False,False,False,False,False,False,False,False,False,0,0,0,0,test
160,6,False,50,40+,False,True,4,2,2,True,1,4,5,False,False,True,False,1,False,True,False,False,False,1,5,False,True,False,1,True,False,False,2,True,False,False,False,False,False,False,False,True,False,0,1,0,0,test
161,5,False,56,40+,False,True,1,2,1,True,1,5,3,False,True,False,False,0,False,False,True,False,True,2,3.5,False,False,False,0,False,False,False,1,False,False,False,False,False,False,False,False,False,False,0,0,0,0,test
162,3,False,19,40+,False,False,4,3,2,True,2,2,2,False,True,False,False,0,False,False,False,False,False,0,0,False,False,False,2,True,False,True,2,True,False,True,False,True,False,True,False,False,False,1,0,1,0,test
163,7,False,29,19-30,True,False,5,2,1,True,1,1,5,False,True,False,False,2,True,True,True,False,True,3,4.666666667,True,True,True,2,True,False,False,2,True,False,True,False,True,False,True,False,False,False,1,0,4,0,test
164,2,True,35,30-40,True,True,3,6,1,True,2,2,4,False,False,False,False,0,False,False,False,True,False,0,0,False,False,False,0,False,False,False,1,False,False,False,True,True,False,False,False,False,False,0,0,7,0,test
165,5,False,35,30-40,False,True,5,2,1,True,1,5,5,False,True,False,False,2,False,True,False,True,False,1,2,False,False,False,2,True,False,True,2,True,True,True,False,True,True,True,False,True,False,2,1,4,0,test
166,7,False,23,19-30,False,False,5,5,1,True,1,1,2,False,False,False,False,2,True,True,True,False,True,3,2,True,False,True,1,True,False,True,2,True,False,True,False,True,False,True,False,False,False,1,0,4,0,test
167,3,True,55,40+,True,True,4,2,0,False,5,2,2,False,False,False,False,2,False,False,True,False,False,1,2,False,False,False,0,False,False,False,0,False,False,True,False,True,False,False,False,True,False,0,1,0,0,test
168,2,False,38,30-40,True,False,3,2,2,True,1,1,4,False,False,False,False,0,True,False,False,False,False,2,5,False,False,False,0,False,False,False,0,False,True,False,False,True,True,False,False,False,False,1,0,1,0,test
169,7,True,54,40+,True,False,5,2,1,False,1,1,5,False,False,False,False,0,False,True,False,False,False,1,4,False,False,False,0,False,False,False,0,False,False,False,False,False,False,False,False,True,False,0,1,0,0,test
170,3,False,22,19-30,True,True,5,6,1,True,1,5,3,False,True,False,False,1,True,False,True,False,False,0,0,True,True,True,0,False,False,True,0,False,False,True,False,True,False,False,False,False,False,0,0,0,0,test
171,2,False,35,30-40,False,True,3,2,1,False,1,4,2,False,False,False,False,1,False,False,False,False,False,0,0,False,False,False,1,False,False,False,2,False,True,False,False,True,True,False,False,False,False,1,0,2,0,test
172,4,True,35,30-40,False,False,4,5,2,True,5,2,2,False,False,False,False,0,True,False,True,False,True,1,1,False,False,False,1,True,True,True,2,False,False,False,False,False,False,False,False,False,False,1,1,0,0,test
173,6,False,41,40+,False,True,4,2,2,True,1,5,5,False,True,False,False,0,False,False,False,False,True,0,0,False,False,False,3,True,True,False,2,True,True,False,False,True,True,False,False,False,False,1,0,1,0,test
174,1,True,51,40+,True,True,4,2,0,False,2,2,2,False,False,False,False,0,False,False,False,False,False,1,2,False,False,False,0,False,False,False,0,False,False,False,False,False,False,False,False,False,False,0,0,0,0,test
175,3,True,22,19-30,True,False,4,6,1,True,2,2,1,False,False,False,False,1,False,False,False,False,False,2,3,False,True,False,2,True,False,False,2,False,False,True,False,True,False,False,False,False,False,1,0,4,0,test
176,2,False,33,30-40,True,False,3,5,0,False,3,3,2,False,False,False,False,1,False,False,False,False,False,0,0,False,False,False,0,False,False,False,0,False,False,False,True,True,False,False,True,False,False,0,0,0,0,test
177,7,False,30,19-30,False,True,5,2,2,True,1,5,5,False,False,True,False,1,True,True,False,False,False,4,4.75,False,False,True,2,True,False,True,2,False,True,True,False,True,False,True,False,True,False,1,1,1,0,test
178,5,False,33,30-40,False,True,5,2,1,False,1,1,5,True,True,False,False,0,True,False,False,False,True,1,5,False,False,False,1,False,False,True,2,False,True,True,True,True,True,True,True,False,False,4,0,9,0,test
179,3,True,22,19-30,False,False,5,2,2,True,1,4,5,False,False,False,False,0,True,False,False,False,False,0,0,False,False,False,2,True,True,True,2,False,False,True,False,True,False,True,False,False,False,1,0,2,0,test
180,4,True,38,30-40,True,False,5,2,2,True,1,5,5,False,True,False,False,1,False,False,True,False,True,0,0,True,False,False,1,True,False,False,2,False,False,False,False,False,False,False,False,False,False,0,0,0,0,test
181,4,True,36,30-40,True,True,5,1,1,False,1,5,3,False,True,False,False,0,False,False,False,False,True,2,2,False,False,False,2,False,False,False,2,False,False,False,False,False,False,False,False,False,False,0,0,0,0,test
182,1,False,30,19-30,True,True,4,6,2,True,2,2,5,False,False,False,False,0,True,False,False,False,False,0,0,False,False,False,1,False,False,False,2,False,True,True,False,True,True,True,False,False,False,2,0,1,0,test
183,4,False,32,30-40,True,True,5,6,1,False,1,5,2,False,True,False,False,1,False,False,False,False,True,1,5,False,False,False,0,False,False,False,1,False,False,False,False,False,False,False,False,False,False,1,0,0,0,test
184,6,False,27,19-30,True,True,4,6,0,False,2,2,2,False,False,False,False,0,False,False,True,False,False,1,5,False,False,False,0,False,False,False,1,False,False,False,False,False,False,False,False,False,False,0,0,0,0,test
185,5,False,57,40+,False,True,5,2,2,True,1,4,4,False,False,False,True,2,True,False,False,True,False,0,0,False,False,True,2,True,True,True,2,False,True,True,True,True,True,True,True,False,False,3,0,4,0,test
186,2,True,40,30-40,False,True,4,2,0,False,1,5,5,False,True,False,False,1,False,False,False,False,False,0,0,True,False,False,1,False,False,False,2,False,True,False,False,True,True,False,False,False,False,1,1,1,0,test
187,5,False,15,40+,True,False,5,4,1,True,2,2,1,False,True,False,False,0,False,False,True,False,False,3,2.333333333,False,False,False,0,False,False,False,1,False,False,False,False,False,False,False,False,False,True,1,0,2,0,test
188,6,False,18,15-18,False,True,4,2,1,True,1,5,5,False,True,False,False,0,False,False,True,False,True,1,4,False,False,False,2,False,False,False,2,False,False,False,False,False,False,False,False,False,True,1,0,3,0,test
189,3,True,24,19-30,False,False,5,2,2,True,1,1,4,False,True,False,False,2,False,False,True,False,False,0,0,False,False,False,0,True,False,False,1,False,False,True,False,True,False,False,False,False,False,0,0,0,0,test
190,6,False,44,40+,False,True,4,5,2,True,1,4,5,False,False,False,True,0,True,False,False,False,True,2,3.5,False,False,False,1,True,False,False,2,True,True,True,False,True,True,False,False,False,False,2,0,5,0,test
191,6,False,20,19-30,False,False,4,5,2,True,5,2,1,False,False,False,False,0,False,False,False,False,False,0,0,False,False,False,1,True,False,False,2,False,False,False,False,False,False,False,False,False,False,0,0,0,0,test
192,3,False,19,40+,True,False,5,3,1,True,1,5,5,False,False,False,False,0,False,False,False,False,True,4,3.75,False,False,False,2,True,False,False,2,True,False,False,False,False,False,False,False,False,False,0,0,0,0,test
193,1,True,26,19-30,True,True,4,6,1,True,1,5,3,False,True,False,False,1,True,True,True,True,True,1,3,True,False,True,2,True,False,True,2,False,True,True,False,True,False,False,False,False,False,1,0,3,0,test
194,7,True,31,40+,True,True,5,6,1,False,1,1,3,False,False,False,False,0,False,False,True,False,False,0,0,True,True,False,1,False,False,False,2,False,False,True,False,True,False,True,False,True,False,1,1,1,0,test
195,7,False,19,40+,False,False,5,5,2,True,2,2,1,False,False,False,False,1,False,False,False,False,False,2,5,True,False,False,1,True,False,True,2,False,False,False,False,False,False,False,False,False,False,0,0,0,0,test
196,3,False,32,30-40,True,True,4,3,0,True,1,5,1,False,True,False,False,0,False,False,False,True,False,0,0,False,False,False,0,False,False,False,1,False,False,False,False,False,False,False,False,False,False,0,0,0,0,test
197,4,False,32,30-40,True,True,4,6,1,False,3,3,1,False,False,False,False,1,False,False,False,False,False,1,4,True,False,False,0,False,False,False,0,False,False,False,False,False,False,False,False,False,False,0,0,0,0,test
198,5,True,59,40+,False,True,5,2,1,False,1,5,1,False,True,True,False,1,False,False,False,False,False,0,0,False,False,False,0,False,False,False,0,False,False,False,False,False,False,False,False,False,False,0,0,0,0,test
199,6,True,54,40+,False,True,4,2,2,True,1,5,2,False,True,False,False,0,False,False,True,False,True,0,0,False,False,False,3,False,True,False,2,True,True,False,False,True,True,False,False,False,False,1,1,0,0,test
200,1,True,51,40+,True,True,4,6,0,False,2,2,1,False,True,False,False,1,False,False,True,False,False,3,4.666666667,True,True,False,0,False,False,False,1,False,False,False,False,False,False,False,False,False,False,0,0,0,0,test
201,3,False,40,30-40,True,False,4,2,1,True,1,5,4,False,False,False,False,0,False,False,True,False,False,4,5,False,False,False,2,True,False,True,2,True,False,True,False,True,False,True,False,False,False,1,1,1,0,test
202,5,False,50,40+,True,True,5,6,1,True,1,5,4,False,True,False,False,1,True,False,False,False,True,2,3.5,True,False,True,2,False,False,True,2,False,True,True,True,True,True,True,True,False,False,3,0,5,0,test
203,4,False,23,19-30,False,False,4,5,2,True,1,1,4,False,True,False,False,2,False,True,True,False,True,3,3.666666667,False,True,False,3,True,True,False,2,True,False,False,False,False,False,False,False,True,False,0,1,0,0,test
