row_id,country,country_ID,is_urban,age,age_grp,female,married,religion,religion_Id,relationship_to_hh_head,relationship_to_hh_head_ID,education_level,literacy,can_add,can_divide,can_calc_percents,can_calc_compounding,employed_last_year,employment_category_last_year,employment_category_last_year_Id,employment_type_last_year,employment_type_last_year_Id,share_hh_income_provided,income_ag_livestock_last_year,income_friends_family_last_year,income_government_last_year,income_own_business_last_year,income_private_sector_last_year,income_public_sector_last_year,num_times_borrowed_last_year,borrowing_recency,formal_savings,informal_savings,cash_property_savings,has_insurance,has_investment,bank_interest_rate,mm_interest_rate,mfi_interest_rate,other_fsp_interest_rate,num_shocks_last_year,avg_shock_strength_last_year,borrowed_for_emergency_last_year,borrowed_for_daily_expenses_last_year,borrowed_for_home_or_biz_last_year,phone_technology,can_call,can_text,can_use_internet,can_make_transaction,phone_ownership,advanced_phone_use,reg_bank_acct,reg_mm_acct,reg_formal_nbfi_account,financially_included,active_bank_user,active_mm_user,active_formal_nbfi_user,active_informal_nbfi_user,nonreg_active_mm_user,num_formal_institutions_last_year,num_informal_institutions_last_year,num_financial_activities_last_year,poverty_probability
51,J,7,FALSE,60,40+,TRUE,FALSE,X,5,Head,2,0,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,employed,1,irregular_seasonal,1,3,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,1,2,TRUE,FALSE,TRUE,FALSE,FALSE,,,,,1,5,TRUE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,2,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,1,0,3,0.342
52,F,4,TRUE,19,15-18,FALSE,FALSE,Q,4,Son/Daughter,5,2,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,unemployed,5,not_working,2,2,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,3,2,FALSE,TRUE,FALSE,FALSE,FALSE,,,,100,3,1.333333333,TRUE,TRUE,TRUE,0,TRUE,TRUE,TRUE,FALSE,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,3,0,0.071
53,I,6,FALSE,15,15-18,TRUE,FALSE,P,3,Son/Daughter,5,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,housewife_or_student,2,not_working,2,1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,0,0,FALSE,FALSE,FALSE,0,TRUE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0.961
54,G,5,TRUE,64,40+,FALSE,TRUE,X,5,Head,2,1,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,employed,1,salaried,4,5,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,0,TRUE,FALSE,TRUE,TRUE,FALSE,,,,,0,0,FALSE,FALSE,FALSE,1,TRUE,FALSE,FALSE,FALSE,2,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,1,0,4,0.437
55,G,5,FALSE,29,19-30,FALSE,TRUE,X,5,Head,2,1,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,employed,1,irregular_seasonal,1,3,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2,2,TRUE,FALSE,FALSE,FALSE,FALSE,,,,,1,3,FALSE,FALSE,TRUE,2,FALSE,FALSE,TRUE,FALSE,2,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,2,0,3,0.883
56,C,2,FALSE,56,40+,FALSE,TRUE,P,3,Head,2,0,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,other,3,other,3,5,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,0,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,0,0,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,0,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,1,0,1,0.751
57,I,6,FALSE,60,40+,TRUE,TRUE,Q,4,Spouse,6,1,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,housewife_or_student,2,not_working,2,2,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,,,,,0,0,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0.728
58,D,3,TRUE,35,30-40,TRUE,TRUE,X,5,Spouse,6,1,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,employed,1,self_employed,5,2,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,2,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,1,2,FALSE,TRUE,FALSE,0,FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0.999
59,F,4,FALSE,45,40+,FALSE,TRUE,Q,4,Head,2,,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,employed,1,self_employed,5,5,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,,,,,1,2,FALSE,FALSE,FALSE,0,TRUE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0.875
60,J,7,TRUE,46,40+,FALSE,FALSE,O,2,Head,2,0,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,employed,1,irregular_seasonal,1,5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,,,,,0,0,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0.342
61,F,4,FALSE,24,19-30,TRUE,TRUE,X,5,Spouse,6,2,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,employed,1,self_employed,5,2,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,FALSE,TRUE,FALSE,TRUE,,,,,3,1.666666667,FALSE,FALSE,FALSE,1,TRUE,FALSE,FALSE,FALSE,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0.492
62,A,1,FALSE,61,40+,TRUE,TRUE,Q,4,Sister/Brother,4,0,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,retired_or_disabled,4,not_working,2,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,1,4,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0.982
63,I,6,FALSE,43,40+,TRUE,TRUE,Q,4,Spouse,6,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,housewife_or_student,2,not_working,2,1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,0,0,FALSE,FALSE,FALSE,0,TRUE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,1,0,0.846
64,D,3,FALSE,24,19-30,TRUE,TRUE,X,5,Head,2,1,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,employed,1,irregular_seasonal,1,2,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,0,0,FALSE,FALSE,FALSE,TRUE,TRUE,,,,,3,2.333333333,FALSE,FALSE,FALSE,0,TRUE,TRUE,FALSE,TRUE,0,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0.95
65,I,6,FALSE,30,19-30,TRUE,TRUE,Q,4,Spouse,6,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,housewife_or_student,2,not_working,2,1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1,2,FALSE,FALSE,TRUE,FALSE,FALSE,,,,,1,5,TRUE,TRUE,TRUE,0,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0.846
66,F,4,FALSE,25,19-30,TRUE,FALSE,X,5,Son/Daughter,5,2,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,unemployed,5,not_working,2,1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,TRUE,TRUE,FALSE,FALSE,FALSE,,,,,3,1.333333333,FALSE,FALSE,FALSE,2,TRUE,TRUE,TRUE,FALSE,2,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,1,0,2,0.191
67,G,5,TRUE,49,40+,FALSE,TRUE,X,5,Head,2,2,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,unemployed,5,not_working,2,5,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,1,2,TRUE,FALSE,TRUE,TRUE,TRUE,,,,,1,1,FALSE,FALSE,FALSE,0,TRUE,TRUE,TRUE,TRUE,0,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,0,3,0.355
68,I,6,TRUE,17,15-18,FALSE,FALSE,Q,4,Son/Daughter,5,2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,housewife_or_student,2,not_working,2,2,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,1,4,FALSE,FALSE,FALSE,1,TRUE,TRUE,TRUE,FALSE,2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0.728
69,A,1,FALSE,24,19-30,TRUE,TRUE,Q,4,Spouse,6,2,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,housewife_or_student,2,not_working,2,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,2,FALSE,FALSE,TRUE,FALSE,FALSE,,,,,1,4,TRUE,TRUE,FALSE,0,TRUE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0.987
70,A,1,TRUE,31,30-40,TRUE,TRUE,Q,4,Spouse,6,2,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,housewife_or_student,2,not_working,2,1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,0,0,FALSE,FALSE,FALSE,2,TRUE,FALSE,FALSE,FALSE,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0.969
71,G,5,TRUE,57,40+,FALSE,FALSE,X,5,Head,2,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,employed,1,salaried,4,5,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,1,2,TRUE,FALSE,FALSE,TRUE,TRUE,,,,,1,2,FALSE,FALSE,TRUE,2,TRUE,TRUE,FALSE,TRUE,2,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,2,0,6,0.228
72,F,4,TRUE,30,19-30,TRUE,TRUE,Q,4,Father/Mother,1,0,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,employed,1,self_employed,5,2,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,0,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,0,0,FALSE,FALSE,FALSE,2,TRUE,FALSE,FALSE,FALSE,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,1,0,0.191
73,D,3,FALSE,30,19-30,TRUE,TRUE,Q,4,Spouse,6,1,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,employed,1,self_employed,5,1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,1,5,FALSE,FALSE,FALSE,0,TRUE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0.999
74,C,2,FALSE,70,40+,TRUE,FALSE,P,3,Head,2,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,retired_or_disabled,4,not_working,2,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,0,FALSE,FALSE,FALSE,TRUE,FALSE,,,,,1,4,TRUE,TRUE,FALSE,0,FALSE,FALSE,FALSE,FALSE,0,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,1,0,1,0.849
75,D,3,TRUE,20,19-30,FALSE,FALSE,X,5,Son/Daughter,5,2,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,employed,1,irregular_seasonal,1,2,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1,2,TRUE,TRUE,TRUE,TRUE,FALSE,,,,,2,4.5,FALSE,FALSE,FALSE,3,TRUE,TRUE,TRUE,TRUE,2,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,1,0,4,0.456
76,D,3,TRUE,22,19-30,FALSE,FALSE,X,5,Other,3,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,employed,1,irregular_seasonal,1,2,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,2,2,TRUE,TRUE,TRUE,FALSE,TRUE,,,,,2,3,TRUE,FALSE,FALSE,1,TRUE,TRUE,TRUE,TRUE,2,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,1,0,5,0.368
77,D,3,TRUE,40,30-40,TRUE,TRUE,X,5,Spouse,6,1,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,retired_or_disabled,4,not_working,2,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,2,TRUE,FALSE,TRUE,FALSE,FALSE,,,,,1,5,TRUE,TRUE,FALSE,3,TRUE,FALSE,FALSE,FALSE,2,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,1,0,4,0.271
78,C,2,TRUE,42,40+,FALSE,TRUE,Q,4,Spouse,6,1,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,housewife_or_student,2,not_working,2,4,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1,2,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,1,4,FALSE,FALSE,TRUE,2,TRUE,FALSE,FALSE,FALSE,2,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,1,0,0,0.939
79,G,5,FALSE,42,40+,TRUE,FALSE,X,5,Head,2,2,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,employed,1,self_employed,5,5,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,0,1,TRUE,TRUE,TRUE,TRUE,TRUE,,,,,1,4,FALSE,FALSE,FALSE,3,TRUE,TRUE,TRUE,TRUE,2,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,2,1,5,0.216
80,J,7,TRUE,40,30-40,TRUE,TRUE,X,5,Head,2,1,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,employed,1,self_employed,5,4,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,0,0,FALSE,FALSE,TRUE,FALSE,TRUE,,,,,1,2,FALSE,FALSE,FALSE,1,TRUE,TRUE,TRUE,TRUE,2,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,1,0,4,0.216
81,A,1,FALSE,20,19-30,TRUE,TRUE,Q,4,Son/Daughter,5,3,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,housewife_or_student,2,not_working,2,1,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,,,,,0,0,FALSE,FALSE,FALSE,3,TRUE,TRUE,TRUE,FALSE,2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,1,1,1,0.633
82,A,1,FALSE,56,40+,FALSE,TRUE,Q,4,Head,2,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,employed,1,self_employed,5,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,2,TRUE,FALSE,FALSE,FALSE,FALSE,,,,,1,2,FALSE,FALSE,FALSE,1,TRUE,FALSE,FALSE,FALSE,2,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,2,0,1,0.507
83,D,3,FALSE,62,40+,TRUE,FALSE,X,5,Other,3,1,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,employed,1,self_employed,5,2,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,0,1,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,4,5,FALSE,FALSE,FALSE,1,TRUE,TRUE,FALSE,FALSE,2,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,0,4,0.081
84,J,7,TRUE,34,30-40,TRUE,TRUE,X,5,Spouse,6,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,employed,1,self_employed,5,4,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,2,2,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,0,0,FALSE,TRUE,TRUE,1,TRUE,TRUE,FALSE,FALSE,2,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,1,0,2,0.342
85,C,2,TRUE,18,15-18,TRUE,FALSE,P,3,Son/Daughter,5,2,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,housewife_or_student,2,not_working,2,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,0,0,FALSE,FALSE,FALSE,0,TRUE,TRUE,FALSE,FALSE,1,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,0,1,0.957
86,A,1,FALSE,23,19-30,FALSE,FALSE,Q,4,Son/Daughter,5,1,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,unemployed,5,not_working,2,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,0,0,FALSE,FALSE,FALSE,3,TRUE,TRUE,TRUE,TRUE,2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,0,1,0.604
87,C,2,TRUE,26,19-30,TRUE,TRUE,P,3,Other,3,1,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,housewife_or_student,2,not_working,2,1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,,,,,1,5,FALSE,FALSE,FALSE,1,TRUE,FALSE,FALSE,FALSE,2,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,2,0,2,0.751
88,A,1,TRUE,30,19-30,TRUE,TRUE,Q,4,Spouse,6,2,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,housewife_or_student,2,not_working,2,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,0,0,FALSE,FALSE,FALSE,3,TRUE,FALSE,FALSE,FALSE,2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0.732
89,J,7,FALSE,21,19-30,FALSE,FALSE,Q,4,Head,2,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,employed,1,irregular_seasonal,1,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,2,1,FALSE,FALSE,FALSE,0,TRUE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0.826
90,I,6,FALSE,50,40+,FALSE,TRUE,Q,4,Head,2,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,employed,1,irregular_seasonal,1,2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,,,,,0,0,FALSE,FALSE,FALSE,1,TRUE,TRUE,TRUE,TRUE,2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0.992
91,A,1,FALSE,26,19-30,TRUE,TRUE,Q,4,Spouse,6,,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,housewife_or_student,2,not_working,2,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,2,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,1,4,TRUE,FALSE,FALSE,3,TRUE,FALSE,FALSE,FALSE,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0.879
92,D,3,FALSE,30,19-30,TRUE,TRUE,X,5,Spouse,6,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,employed,1,self_employed,5,3,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,0,0,FALSE,FALSE,TRUE,FALSE,TRUE,,,,,3,3,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,8,0.97
93,A,1,FALSE,30,19-30,TRUE,TRUE,Q,4,Spouse,6,2,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,housewife_or_student,2,not_working,2,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,1,4,FALSE,FALSE,FALSE,2,TRUE,FALSE,FALSE,FALSE,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0.915
94,D,3,FALSE,21,19-30,FALSE,FALSE,Q,4,Head,2,1,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,employed,1,irregular_seasonal,1,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,2,FALSE,FALSE,TRUE,FALSE,FALSE,,,,,1,4,FALSE,TRUE,FALSE,2,TRUE,FALSE,FALSE,FALSE,2,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0.796
95,G,5,TRUE,22,19-30,TRUE,TRUE,X,5,Spouse,6,2,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,housewife_or_student,2,not_working,2,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,2,TRUE,FALSE,TRUE,FALSE,FALSE,,,,,0,0,TRUE,TRUE,TRUE,1,TRUE,TRUE,TRUE,TRUE,2,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,1,0,2,0.371
96,J,7,FALSE,26,19-30,TRUE,FALSE,X,5,Son/Daughter,5,2,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,other,3,other,3,2,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,TRUE,TRUE,FALSE,TRUE,,,,,0,0,FALSE,FALSE,FALSE,2,TRUE,TRUE,TRUE,TRUE,2,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,1,1,3,0.453
97,F,4,TRUE,40,30-40,TRUE,TRUE,X,5,Father/Mother,1,0,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,employed,1,self_employed,5,2,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,0,0,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,0,0,FALSE,FALSE,FALSE,1,TRUE,TRUE,FALSE,FALSE,2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0.492
98,C,2,FALSE,35,30-40,FALSE,TRUE,P,3,Head,2,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,employed,1,irregular_seasonal,1,2,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,0,TRUE,FALSE,FALSE,TRUE,FALSE,,,,,0,0,FALSE,FALSE,FALSE,3,TRUE,FALSE,FALSE,FALSE,2,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,0,1,0.751
99,F,4,FALSE,30,19-30,FALSE,TRUE,Q,4,Head,2,,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,employed,1,self_employed,5,4,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,0,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,0,0,FALSE,FALSE,FALSE,1,TRUE,TRUE,FALSE,FALSE,2,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,1,0,0,0.875
100,D,3,TRUE,52,40+,TRUE,FALSE,X,5,Head,2,1,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,employed,1,self_employed,5,1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,3,5,FALSE,FALSE,FALSE,2,TRUE,TRUE,FALSE,FALSE,2,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,1,0,2,0.569
101,I,6,FALSE,35,30-40,FALSE,TRUE,Q,4,Head,2,3,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,employed,1,self_employed,5,5,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,0,0,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,0,0,FALSE,FALSE,FALSE,1,TRUE,TRUE,FALSE,FALSE,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0.886
102,F,4,FALSE,15,15-18,TRUE,FALSE,Q,4,Son/Daughter,5,0,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,other,3,other,3,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,1,1,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,1
103,I,6,TRUE,45,40+,TRUE,TRUE,Q,4,Spouse,6,3,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,housewife_or_student,2,not_working,2,2,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,TRUE,TRUE,TRUE,FALSE,,,,,0,0,FALSE,FALSE,FALSE,3,TRUE,TRUE,TRUE,FALSE,2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0.035
